


         _+=+_
      .-`  .  `-.          8888888b.  8888888b.   .d88888b.   .d8888b.
   _+`     "     `+_       888   Y88b 888   Y88b d88P" "Y88b d88P  Y88b
  \\\sssssssssssss///      888    888 888    888 888     888 Y88b.
     .ss\  *  /ss.         888   d88P 888   d88P 888     888  "Y888b.
 .+bm  .s  *  s.  md+.     8888888P"  8888888P"  888     888     "Y88b.
.hMMMMs .  *  . sMMMMh.    888        888 T88b   888     888       "888
 `\hMMMb \ | / dMMMh:      888        888  T88b  Y88b. .d88P Y88b  d88P
   -SNMNo  -  oNMNs-       888        888   T88b  "Y88888P"   "Y8888P"
     `+dMh\./dMd/
        `:yNy:`                      Powered by PROS for VEX V5
           "                Copyright (c) Purdue University ACM SIGBots
Version:        3.7.3     Platform:  V1.1.2 (b34)     Uptime:    0.000 s
Compiled:   Jan 21 2023 10:20:08     Directory:  hool/2022/Vex Robotics


x, y, angle, reqX, reqY, reqAng, xPow, yPow, angPow
18.000334, 13.498678, 359.929676, 6.999666, 22.501322, 0.070324, 127.000000, 127.000000, 127.000000
17.994896, 13.498669, 359.887509, 7.005104, 22.501331, 0.112491, 127.000000, 127.000000, 127.000000
17.989377, 13.498656, 359.878908, 7.010623, 22.501344, 0.121092, 127.000000, 127.000000, 127.000000
18.987154, 14.000841, 359.889125, 6.012846, 21.999159, 0.110875, 127.000000, 127.000000, 127.000000
18.988492, 14.000843, 359.891781, 6.011508, 21.999157, 0.108219, 127.000000, 127.000000, 127.000000
18.988839, 14.000844, 359.876004, 6.011161, 21.999156, 0.123996, 127.000000, 127.000000, 127.000000
18.986774, 14.000839, 359.853924, 6.013226, 21.999161, 0.146076, 127.000000, 127.000000, 127.000000
19.982509, 14.503572, 359.836234, 5.017491, 21.496428, 0.163766, 127.000000, 127.000000, 127.000000
19.980193, 14.503565, 359.816531, 5.019807, 21.496435, 0.183469, 127.000000, 127.000000, 127.000000
19.977614, 14.503556, 359.798993, 5.022386, 21.496444, 0.201007, 127.000000, 127.000000, 127.000000
19.975319, 14.503548, 359.776036, 5.024681, 21.496452, 0.223964, 127.000000, 127.000000, 127.000000
20.970250, 15.007640, 359.758529, 4.029750, 20.992360, 0.241471, 127.000000, 127.000000, 127.000000
20.967959, 15.007630, 359.745449, 4.032041, 20.992370, 0.254551, 127.000000, 127.000000, 127.000000
20.966247, 15.007623, 359.735233, 4.033753, 20.992377, 0.264767, 127.000000, 127.000000, 127.000000
20.964909, 15.007616, 359.730690, 4.035091, 20.992384, 0.269310, 127.000000, 127.000000, 127.000000
21.961934, 15.512348, 359.724381, 3.038066, 20.487652, 0.275619, 127.000000, 127.000000, 127.000000
21.961108, 15.512344, 359.735648, 3.038892, 20.487656, 0.264352, 127.000000, 127.000000, 127.000000
21.962583, 15.512350, 359.744556, 3.037417, 20.487650, 0.255444, 127.000000, 127.000000, 127.000000
21.963749, 15.512356, 359.737322, 3.036251, 20.487644, 0.262678, 127.000000, 127.000000, 127.000000
22.962791, 15.516999, 359.725750, 2.037209, 20.483001, 0.274250, 127.000000, 127.000000, 127.000000
22.958832, 16.016985, 359.706233, 2.041168, 19.983015, 0.293767, 127.000000, 127.000000, 127.000000
22.956278, 16.016972, 359.711406, 2.043722, 19.983028, 0.288594, 127.000000, 127.000000, 127.000000
22.956955, 16.016975, 359.728926, 2.043045, 19.983025, 0.271074, 127.000000, 127.000000, 127.000000
22.959248, 16.016986, 359.742452, 2.040752, 19.983014, 0.257548, 127.000000, 127.000000, 127.000000
23.958820, 16.521366, 359.740897, 1.041180, 19.478634, 0.259103, 127.000000, 127.000000, 127.000000
23.958617, 16.521365, 359.716762, 1.041383, 19.478635, 0.283238, 127.000000, 127.000000, 127.000000
23.955458, 16.521349, 359.697162, 1.044542, 19.478651, 0.302838, 127.000000, 127.000000, 127.000000
23.952892, 16.521335, 359.669075, 1.047108, 19.478665, 0.330925, 127.000000, 127.000000, 127.000000
24.946187, 17.027324, 359.643420, 0.053813, 18.972676, 0.356580, 127.000000, 127.000000, 127.000000
24.942829, 17.027303, 359.633596, 0.057171, 18.972697, 0.366404, 127.000000, 127.000000, 127.000000
24.941543, 17.027294, 359.635450, 0.058457, 18.972706, 0.364550, 127.000000, 127.000000, 127.000000
24.941786, 17.027296, 359.647059, 0.058214, 18.972704, 0.352941, 127.000000, 127.000000, 127.000000
25.940258, 17.533354, 359.653234, -0.940258, 18.466646, 0.346766, 127.000000, 127.000000, 127.000000
25.941066, 17.533359, 359.659953, -0.941066, 18.466641, 0.340047, 127.000000, 127.000000, 127.000000
25.941945, 17.533364, 359.645535, -0.941945, 18.466636, 0.354465, 127.000000, 127.000000, 127.000000
25.936902, 18.033343, 359.621335, -0.936902, 17.966657, 0.378665, 127.000000, 127.000000, 127.000000
26.930301, 18.540129, 359.607053, -1.930301, 17.459871, 0.392947, 127.000000, 127.000000, 127.000000
26.928432, 18.540116, 359.579362, -1.928432, 17.459884, 0.420638, 127.000000, 127.000000, 127.000000
26.924807, 18.540089, 359.547511, -1.924807, 17.459911, 0.452489, 127.000000, 127.000000, 127.000000
26.916550, 19.040038, 359.547511, -1.916550, 16.959962, 0.452489, 127.000000, 127.000000, 127.000000
27.912570, 19.547920, 359.460789, -2.912570, 16.452080, 0.539211, 127.000000, 127.000000, 127.000000
27.901219, 19.547804, 359.455433, -2.901219, 16.452196, 0.544567, 127.000000, 127.000000, 127.000000
27.900518, 19.547798, 359.456919, -2.900518, 16.452202, 0.543081, 127.000000, 127.000000, 127.000000
27.895980, 20.047777, 359.452169, -2.895980, 15.952223, 0.547831, 127.000000, 127.000000, 127.000000
28.890510, 20.557351, 359.441409, -3.890510, 15.442649, 0.558591, 127.000000, 127.000000, 127.000000
28.889102, 20.557337, 359.439969, -3.889102, 15.442663, 0.560031, 127.000000, 127.000000, 127.000000
28.888913, 20.557335, 359.440639, -3.888913, 15.442665, 0.559361, 127.000000, 127.000000, 127.000000
28.889001, 20.557336, 359.430647, -3.889001, 15.442664, 0.569353, 127.000000, 127.000000, 127.000000
29.877619, 21.567297, 359.408910, -4.877619, 14.432703, 0.591090, 127.000000, 127.000000, 127.000000
29.874774, 21.567267, 359.400282, -4.874774, 14.432733, 0.599718, 127.000000, 127.000000, 127.000000
29.873644, 21.567255, 359.424401, -4.873644, 14.432745, 0.575599, 127.000000, 127.000000, 127.000000
29.876801, 21.567286, 359.447558, -4.876801, 14.432714, 0.552442, 127.000000, 127.000000, 127.000000
30.870348, 22.576710, 359.455641, -5.870348, 13.423290, 0.544359, 127.000000, 127.000000, 127.000000
30.871406, 22.576720, 359.457838, -5.871406, 13.423280, 0.542162, 127.000000, 127.000000, 127.000000
30.871694, 22.576722, 359.453321, -5.871694, 13.423278, 0.546679, 127.000000, 127.000000, 127.000000
30.871103, 22.576717, 359.432598, -5.871103, 13.423283, 0.567402, 127.000000, 127.000000, 127.000000
31.858256, 23.586722, 359.418303, -6.858256, 12.413278, 0.581697, 127.000000, 127.000000, 127.000000
31.856384, 23.586703, 359.408942, -6.856384, 12.413297, 0.591058, 127.000000, 127.000000, 127.000000
31.855159, 23.586690, 359.419729, -6.855159, 12.413310, 0.580271, 127.000000, 127.000000, 127.000000
31.856571, 23.586704, 359.445020, -6.856571, 12.413296, 0.554980, 127.000000, 127.000000, 127.000000
31.855149, 24.086713, 359.477615, -6.855149, 11.913287, 0.522385, 127.000000, 127.000000, 127.000000
32.854960, 24.595564, 359.486835, -7.854960, 11.404436, 0.513165, 127.000000, 127.000000, 127.000000
32.856167, 24.595575, 359.466967, -7.856167, 11.404425, 0.533033, 127.000000, 127.000000, 127.000000
32.853566, 24.595550, 359.445931, -7.853566, 11.404450, 0.554069, 127.000000, 127.000000, 127.000000
32.845886, 25.095499, 359.433564, -7.845886, 10.904501, 0.566436, 127.000000, 127.000000, 127.000000
33.844217, 25.105477, 359.444827, -8.844217, 10.894523, 0.555173, 127.000000, 127.000000, 127.000000
33.845691, 25.105491, 359.444431, -8.845691, 10.894509, 0.555569, 127.000000, 127.000000, 127.000000
33.845640, 25.105490, 359.441180, -8.845640, 10.894510, 0.558820, 127.000000, 127.000000, 127.000000
33.840323, 25.605462, 359.442344, -8.840323, 10.394538, 0.557656, 127.000000, 127.000000, 127.000000
34.835567, 26.115163, 359.449378, -9.835567, 9.884837, 0.550622, 127.000000, 127.000000, 127.000000
34.836488, 26.115172, 359.438278, -9.836488, 9.884828, 0.561722, 127.000000, 127.000000, 127.000000
34.835035, 26.115157, 359.415733, -9.835035, 9.884843, 0.584267, 127.000000, 127.000000, 127.000000
34.826887, 26.615100, 359.401631, -9.826887, 9.384900, 0.598369, 127.000000, 127.000000, 127.000000
35.824985, 26.625646, 359.389100, -10.824985, 9.374354, 0.610900, 127.000000, 127.000000, 127.000000
35.823345, 26.625629, 359.376660, -10.823345, 9.374371, 0.623340, 127.000000, 127.000000, 127.000000
35.821717, 26.625611, 359.370342, -10.821717, 9.374389, 0.629658, 127.000000, 127.000000, 127.000000
35.815368, 27.125571, 359.364204, -10.815368, 8.874429, 0.635796, 127.000000, 127.000000, 127.000000
36.814502, 27.136712, 359.338023, -11.814502, 8.863288, 0.661977, 127.000000, 127.000000, 127.000000
36.811075, 27.136672, 359.318313, -11.811075, 8.863328, 0.681687, 127.000000, 127.000000, 127.000000
36.808495, 27.136641, 359.316247, -11.808495, 8.863359, 0.683753, 127.000000, 127.000000, 127.000000
36.802249, 27.636602, 359.297628, -11.802249, 8.363398, 0.702372, 127.000000, 127.000000, 127.000000
37.799735, 27.648992, 359.281118, -12.799735, 8.351008, 0.718882, 127.000000, 127.000000, 127.000000
