


  _____  _____   ____   _____ 
 |  __ \|  __ \ / __ \ / ____|          Powered by PROS for VEX V5
 | |__) | |__) | |  | | (___      Version:                          3.7.3
 |  ___/|  _  /| |  | |\___ \     Uptime:                        46.675 s
 | |    | | \ \| |__| |____) |    Compiled:          Jan 21 2023 09:41:44
 |_|    |_|  \_\\____/|_____/     Directory:       hool/2022/Vex Robotics


x, y, angle, reqX, reqY, reqAng, xPow, yPow, angPow
16.616918, 8.628925, 189.482132, 83.383082, 91.371075, 170.517868, 127.000000, 127.000000, 127.000000
17.430045, 8.483403, 190.807299, 82.569955, 91.516597, 169.192701, 127.000000, 127.000000, 127.000000
17.359472, 9.007912, 192.136586, 82.640528, 90.992088, 167.863414, 127.000000, 127.000000, 127.000000
17.300578, 9.534038, 193.459271, 82.699422, 90.465962, 166.540729, 127.000000, 127.000000, 127.000000
18.102455, 9.332313, 194.790145, 81.897545, 90.667687, 165.209855, 127.000000, 127.000000, 127.000000
17.934544, 9.378739, 196.149176, 82.065456, 90.621261, 163.850824, 127.000000, 127.000000, 127.000000
17.764265, 9.430242, 197.512956, 82.235735, 90.569758, 162.487044, 127.000000, 127.000000, 127.000000
18.544673, 9.173735, 198.872203, 81.455327, 90.826265, 161.127797, 127.000000, 127.000000, 127.000000
18.544337, 9.704449, 200.232910, 81.455663, 90.295551, 159.767090, 127.000000, 127.000000, 127.000000
18.377955, 9.768028, 201.616120, 81.622045, 90.231972, 158.383880, 127.000000, 127.000000, 127.000000
19.135603, 9.457175, 203.014929, 80.864397, 90.542825, 156.985071, 127.000000, 127.000000, 127.000000
18.967960, 9.530815, 204.420320, 81.032040, 90.469185, 155.579680, 127.000000, 127.000000, 127.000000
18.801398, 9.608920, 205.825600, 81.198602, 90.391080, 154.174400, 127.000000, 127.000000, 127.000000
19.531529, 9.244441, 207.241514, 80.468471, 90.755559, 152.758486, 127.000000, 127.000000, 127.000000
19.602151, 9.772990, 208.652680, 80.397849, 90.227010, 151.347320, 127.000000, 127.000000, 127.000000
19.441153, 9.863553, 210.056524, 80.558847, 90.136447, 149.943476, 127.000000, 127.000000, 127.000000
20.142571, 9.446113, 211.461683, 79.857429, 90.553887, 148.538317, 127.000000, 127.000000, 127.000000
19.986865, 9.544031, 212.882540, 80.013135, 90.455969, 147.117460, 127.000000, 127.000000, 127.000000
19.831938, 9.646937, 214.304275, 80.168062, 90.353063, 145.695725, 127.000000, 127.000000, 127.000000
20.498519, 9.179929, 215.726989, 79.501481, 90.820071, 144.273011, 127.000000, 127.000000, 127.000000
20.645674, 9.692792, 217.137404, 79.354326, 90.307208, 142.862596, 127.000000, 127.000000, 127.000000
20.499877, 9.806057, 218.551902, 79.500123, 90.193943, 141.448098, 127.000000, 127.000000, 127.000000
21.130803, 9.290401, 219.970853, 78.869197, 90.709599, 140.029147, 127.000000, 127.000000, 127.000000
20.989945, 9.411474, 221.369721, 79.010055, 90.588526, 138.630279, 127.000000, 127.000000, 127.000000
21.931365, 9.235304, 222.766259, 78.068635, 90.764696, 137.233741, 127.000000, 127.000000, 127.000000
22.142637, 9.723958, 224.179850, 77.857363, 90.276042, 135.820150, 127.000000, 127.000000, 127.000000
22.011536, 9.854541, 225.590606, 77.988464, 90.145459, 134.409394, 127.000000, 127.000000, 127.000000
22.936336, 9.610589, 226.995558, 77.063664, 90.389411, 133.004442, 127.000000, 127.000000, 127.000000
22.812559, 9.746608, 228.397938, 77.187441, 90.253392, 131.602062, 127.000000, 127.000000, 127.000000
22.692365, 9.885359, 229.789008, 77.307635, 90.114641, 130.210992, 127.000000, 127.000000, 127.000000
23.212790, 9.254381, 231.164331, 76.787210, 90.745619, 128.835669, 127.000000, 127.000000, 127.000000
23.494796, 9.704806, 232.527771, 76.505204, 90.295194, 127.472229, 127.000000, 127.000000, 127.000000
23.387909, 9.847734, 233.851418, 76.612091, 90.152266, 126.148582, 127.000000, 127.000000, 127.000000
23.867841, 9.174565, 235.106278, 76.132159, 90.825435, 124.893722, 127.000000, 127.000000, 127.000000
24.188571, 9.591835, 236.302002, 75.811429, 90.408165, 123.697998, 127.000000, 127.000000, 127.000000
24.103094, 9.722954, 237.505778, 75.896906, 90.277046, 122.494222, 127.000000, 127.000000, 127.000000
24.019844, 9.856741, 238.675162, 75.980156, 90.143259, 121.324838, 127.000000, 127.000000, 127.000000
24.452747, 9.128812, 239.710528, 75.547253, 90.871188, 120.289472, 127.000000, 127.000000, 127.000000
24.819456, 9.494725, 240.569048, 75.180544, 90.505275, 119.430952, 127.000000, 127.000000, 127.000000
24.764970, 9.593014, 241.286644, 75.235030, 90.406986, 118.713356, 127.000000, 127.000000, 127.000000
24.720359, 9.675677, 241.912050, 75.279641, 90.324323, 118.087950, 127.000000, 127.000000, 127.000000
24.682209, 9.748110, 242.530881, 75.317791, 90.251890, 117.469119, 127.000000, 127.000000, 127.000000
25.090102, 10.048419, 243.156763, 74.909898, 89.951581, 116.843237, 127.000000, 127.000000, 127.000000
25.053507, 10.121720, 243.783300, 74.946493, 89.878280, 116.216700, 127.000000, 127.000000, 127.000000
25.017679, 10.195494, 244.459419, 74.982321, 89.804506, 115.540581, 127.000000, 127.000000, 127.000000
24.979992, 10.275573, 245.219382, 75.020008, 89.724427, 114.780618, 127.000000, 127.000000, 127.000000
25.394235, 10.572723, 246.055865, 74.605765, 89.427277, 113.944135, 127.000000, 127.000000, 127.000000
25.350529, 10.673117, 246.936240, 74.649471, 89.326883, 113.063760, 127.000000, 127.000000, 127.000000
25.306199, 10.779491, 247.821544, 74.693801, 89.220509, 112.178456, 127.000000, 127.000000, 127.000000
25.263283, 10.887137, 248.691967, 74.736717, 89.112863, 111.308033, 127.000000, 127.000000, 127.000000
25.222687, 10.993598, 249.587358, 74.777313, 89.006402, 110.412642, 127.000000, 127.000000, 127.000000
25.182668, 11.103761, 250.564042, 74.817332, 88.896239, 109.435958, 127.000000, 127.000000, 127.000000
25.141155, 11.224681, 251.606464, 74.858845, 88.775319, 108.393536, 127.000000, 127.000000, 127.000000
25.099278, 11.354549, 252.689377, 74.900722, 88.645451, 107.310623, 127.000000, 127.000000, 127.000000
25.537118, 11.634532, 253.803795, 74.462882, 88.365468, 106.196205, 127.000000, 127.000000, 127.000000
25.497793, 11.775009, 254.962036, 74.502207, 88.224991, 105.037964, 127.000000, 127.000000, 127.000000
25.459937, 11.921820, 256.163820, 74.540063, 88.078180, 103.836180, 127.000000, 127.000000, 127.000000
25.423920, 12.074955, 257.415223, 74.576080, 87.925045, 102.584777, 127.000000, 127.000000, 127.000000
25.389977, 12.235208, 258.685419, 74.610023, 87.764792, 101.314581, 127.000000, 127.000000, 127.000000
25.850505, 12.491253, 259.982666, 74.149495, 87.508747, 100.017334, 127.000000, 127.000000, 127.000000
25.822862, 12.658797, 261.287314, 74.177138, 87.341203, 98.712686, 127.000000, 127.000000, 127.000000
25.798916, 12.827888, 262.577588, 74.201084, 87.172112, 97.422412, 127.000000, 127.000000, 127.000000
25.778985, 12.995605, 263.869724, 74.221015, 87.004395, 96.130276, 127.000000, 127.000000, 127.000000
25.762820, 13.163971, 265.185949, 74.237180, 86.836029, 94.814051, 127.000000, 127.000000, 127.000000
26.249019, 13.372047, 266.518727, 73.750981, 86.627953, 93.481273, 127.000000, 127.000000, 127.000000
26.240451, 13.546296, 267.856411, 73.759549, 86.453704, 92.143589, 127.000000, 127.000000, 127.000000
26.235945, 13.721341, 269.194610, 73.764055, 86.278659, 90.805390, 127.000000, 127.000000, 127.000000
26.235528, 13.896510, 270.539566, 73.764472, 86.103490, 89.460434, 127.000000, 127.000000, 127.000000
26.739140, 14.061949, 271.895346, 73.260860, 85.938051, 88.104654, 127.000000, 127.000000, 127.000000
26.747108, 14.239241, 273.249470, 73.252892, 85.760759, 86.750530, 127.000000, 127.000000, 127.000000
26.759246, 14.416079, 274.609228, 73.240754, 85.583921, 85.390772, 127.000000, 127.000000, 127.000000
26.775653, 14.593313, 275.987433, 73.224347, 85.406687, 84.012567, 127.000000, 127.000000, 127.000000
26.680364, 13.779278, 277.369994, 73.319636, 86.220722, 82.630006, 127.000000, 127.000000, 127.000000
27.200802, 13.888351, 278.749860, 72.799198, 86.111649, 81.250140, 127.000000, 127.000000, 127.000000
27.230426, 14.066529, 280.116521, 72.769574, 85.933471, 79.883479, 127.000000, 127.000000, 127.000000
27.263948, 14.242256, 281.483451, 72.736052, 85.757744, 78.516549, 127.000000, 127.000000, 127.000000
27.301659, 14.417167, 282.858053, 72.698341, 85.582833, 77.141947, 127.000000, 127.000000, 127.000000
27.343803, 14.592097, 284.231273, 72.656197, 85.407903, 75.768727, 127.000000, 127.000000, 127.000000
27.873225, 14.637076, 285.605383, 72.126775, 85.362924, 74.394617, 127.000000, 127.000000, 127.000000
28.403608, 14.669453, 286.986931, 71.596392, 85.330547, 73.013069, 127.000000, 127.000000, 127.000000
28.458523, 14.841758, 288.384990, 71.541477, 85.158242, 71.615010, 127.000000, 127.000000, 127.000000
28.518358, 15.014705, 289.785841, 71.481642, 84.985295, 70.214159, 127.000000, 127.000000, 127.000000
28.582534, 15.186479, 291.198901, 71.417466, 84.813521, 68.801099, 127.000000, 127.000000, 127.000000
28.651542, 15.358094, 292.612818, 71.348458, 84.641906, 67.387182, 127.000000, 127.000000, 127.000000
28.724808, 15.528056, 294.024244, 71.275192, 84.471944, 65.975756, 127.000000, 127.000000, 127.000000
28.802099, 15.695867, 295.434728, 71.197901, 84.304133, 64.565272, 127.000000, 127.000000, 127.000000
28.883442, 15.861615, 296.871662, 71.116558, 84.138385, 63.128338, 127.000000, 127.000000, 127.000000
29.413698, 15.796748, 298.330044, 70.586302, 84.203252, 61.669956, 127.000000, 127.000000, 127.000000
29.506422, 15.963619, 299.782474, 70.493578, 84.036381, 60.217526, 127.000000, 127.000000, 127.000000
29.602941, 16.127419, 301.242354, 70.397059, 83.872581, 58.757646, 127.000000, 127.000000, 127.000000
