


         _+=+_
      .-`  .  `-.          8888888b.  8888888b.   .d88888b.   .d8888b.
   _+`     "     `+_       888   Y88b 888   Y88b d88P" "Y88b d88P  Y88b
  \\\sssssssssssss///      888    888 888    888 888     888 Y88b.
     .ss\  *  /ss.         888   d88P 888   d88P 888     888  "Y888b.
 .+bm  .s  *  s.  md+.     8888888P"  8888888P"  888     888     "Y88b.
.hMMMMs .  *  . sMMMMh.    888        888 T88b   888     888       "888
 `\hMMMb \ | / dMMMh:      888        888  T88b  Y88b. .d88P Y88b  d88P
   -SNMNo  -  oNMNs-       888        888   T88b  "Y88888P"   "Y8888P"
     `+dMh\./dMd/
        `:yNy:`                      Powered by PROS for VEX V5
           "                Copyright (c) Purdue University ACM SIGBots
Version:        3.7.3     Platform:  V1.1.2 (b34)     Uptime:    0.000 s
Compiled:   Jan 21 2023 09:41:44     Directory:  hool/2022/Vex Robotics


x, y, angle, reqX, reqY, reqAng, xPow, yPow, angPow
29.173360, 13.849415, 239.212987, 70.826640, 86.150585, 120.787013, 127.000000, 127.000000, 127.000000
29.097204, 13.980218, 240.243033, 70.902796, 86.019782, 119.756967, 127.000000, 127.000000, 127.000000
29.031339, 14.097868, 241.156632, 70.968661, 85.902132, 118.843368, 127.000000, 127.000000, 127.000000
29.414364, 14.440787, 241.969465, 70.585636, 85.559213, 118.030535, 127.000000, 127.000000, 127.000000
29.365030, 14.535058, 242.705254, 70.634970, 85.464942, 117.294746, 127.000000, 127.000000, 127.000000
29.321413, 14.620931, 243.434364, 70.678587, 85.379069, 116.565636, 127.000000, 127.000000, 127.000000
29.279274, 14.706565, 244.169144, 70.720726, 85.293435, 115.830856, 127.000000, 127.000000, 127.000000
29.237922, 14.793404, 244.956205, 70.762078, 85.206596, 115.043795, 127.000000, 127.000000, 127.000000
29.194952, 14.887041, 245.831458, 70.805048, 85.112959, 114.168542, 127.000000, 127.000000, 127.000000
29.148844, 14.991924, 246.788247, 70.851156, 85.008076, 113.211753, 127.000000, 127.000000, 127.000000
29.100445, 15.107438, 247.818124, 70.899555, 84.892562, 112.181876, 127.000000, 127.000000, 127.000000
29.050671, 15.232724, 248.909240, 70.949329, 84.767276, 111.090760, 127.000000, 127.000000, 127.000000
29.468744, 15.541939, 250.037943, 70.531256, 84.458061, 109.962057, 127.000000, 127.000000, 127.000000
29.419674, 15.681299, 251.197188, 70.580326, 84.318701, 108.802812, 127.000000, 127.000000, 127.000000
29.372221, 15.825433, 252.380859, 70.627779, 84.174567, 107.619141, 127.000000, 127.000000, 127.000000
29.326849, 15.973584, 253.586934, 70.673151, 84.026416, 106.413066, 127.000000, 127.000000, 127.000000
29.283837, 16.125486, 254.804479, 70.716163, 83.874514, 105.195521, 127.000000, 127.000000, 127.000000
29.243698, 16.279725, 256.022903, 70.756302, 83.720275, 103.977097, 127.000000, 127.000000, 127.000000
29.206824, 16.434895, 257.255620, 70.793176, 83.565105, 102.744380, 127.000000, 127.000000, 127.000000
29.172922, 16.592656, 258.531608, 70.827078, 83.407344, 101.468392, 127.000000, 127.000000, 127.000000
29.141537, 16.756708, 259.849616, 70.858463, 83.243292, 100.150384, 127.000000, 127.000000, 127.000000
29.113088, 16.926873, 261.183955, 70.886912, 83.073127, 98.816045, 127.000000, 127.000000, 127.000000
29.088330, 17.099773, 262.540015, 70.911670, 82.900227, 97.459985, 127.000000, 127.000000, 127.000000
29.067368, 17.276039, 263.912550, 70.932632, 82.723961, 96.087450, 127.000000, 127.000000, 127.000000
29.144585, 16.459346, 265.293821, 70.855415, 83.540654, 94.706179, 127.000000, 127.000000, 127.000000
29.131923, 16.639710, 266.687375, 70.868077, 83.360290, 93.312625, 127.000000, 127.000000, 127.000000
29.123598, 16.821936, 268.091883, 70.876402, 83.178064, 91.908117, 127.000000, 127.000000, 127.000000
29.119729, 17.005745, 269.504579, 70.880271, 82.994255, 90.495421, 127.000000, 127.000000, 127.000000
29.120410, 17.190665, 270.893856, 70.879590, 82.809335, 89.106144, 127.000000, 127.000000, 127.000000
29.125451, 17.372451, 272.252635, 70.874549, 82.627549, 87.747365, 127.000000, 127.000000, 127.000000
29.134549, 17.550082, 273.615987, 70.865451, 82.449918, 86.384013, 127.000000, 127.000000, 127.000000
29.147923, 17.728042, 274.981944, 70.852077, 82.271958, 85.018056, 127.000000, 127.000000, 127.000000
29.165572, 17.905973, 276.343063, 70.834428, 82.094027, 83.656937, 127.000000, 127.000000, 127.000000
29.187359, 18.082806, 277.688678, 70.812641, 81.917194, 82.311322, 127.000000, 127.000000, 127.000000
29.212973, 18.257074, 279.033172, 70.787027, 81.742926, 80.966828, 127.000000, 127.000000, 127.000000
29.242642, 18.430549, 280.377934, 70.757358, 81.569451, 79.622066, 127.000000, 127.000000, 127.000000
29.276382, 18.603314, 281.716335, 70.723618, 81.396686, 78.283665, 127.000000, 127.000000, 127.000000
29.313960, 18.774433, 283.061715, 70.686040, 81.225567, 76.938285, 127.000000, 127.000000, 127.000000
29.355772, 18.945507, 284.438674, 70.644228, 81.054493, 75.561326, 127.000000, 127.000000, 127.000000
29.402808, 19.119505, 285.833496, 70.597192, 80.880495, 74.166504, 127.000000, 127.000000, 127.000000
29.934092, 19.152274, 287.231143, 70.065908, 80.847726, 72.768857, 127.000000, 127.000000, 127.000000
29.990415, 19.326340, 288.631067, 70.009585, 80.673660, 71.368933, 127.000000, 127.000000, 127.000000
30.051075, 19.499258, 290.060303, 69.948925, 80.500742, 69.939697, 127.000000, 127.000000, 127.000000
30.117434, 19.674181, 291.517315, 69.882566, 80.325819, 68.482685, 127.000000, 127.000000, 127.000000
30.652422, 19.661417, 292.981971, 69.347578, 80.338583, 67.018029, 127.000000, 127.000000, 127.000000
30.729528, 19.836951, 294.462533, 69.270472, 80.163049, 65.537467, 127.000000, 127.000000, 127.000000
30.812055, 20.012307, 295.951549, 69.187945, 79.987693, 64.048451, 127.000000, 127.000000, 127.000000
30.899621, 20.186442, 297.452920, 69.100379, 79.813558, 62.547080, 127.000000, 127.000000, 127.000000
30.992502, 20.359638, 298.952906, 69.007498, 79.640362, 61.047094, 127.000000, 127.000000, 127.000000
31.089792, 20.530187, 300.460857, 68.910208, 79.469813, 59.539143, 127.000000, 127.000000, 127.000000
31.192090, 20.699001, 301.982646, 68.807910, 79.300999, 58.017354, 127.000000, 127.000000, 127.000000
31.299834, 20.866549, 303.502564, 68.700166, 79.133451, 56.497436, 127.000000, 127.000000, 127.000000
31.825077, 20.749488, 305.039006, 68.174923, 79.250512, 54.960994, 127.000000, 127.000000, 127.000000
31.942744, 20.912594, 306.585602, 68.057256, 79.087406, 53.414398, 127.000000, 127.000000, 127.000000
32.065591, 21.073510, 308.121719, 67.934409, 78.926490, 51.878281, 127.000000, 127.000000, 127.000000
32.191832, 21.230020, 309.640288, 67.808168, 78.769980, 50.359712, 127.000000, 127.000000, 127.000000
32.320665, 21.381400, 311.160901, 67.679335, 78.618600, 48.839099, 127.000000, 127.000000, 127.000000
32.825682, 21.195450, 312.700872, 67.174318, 78.804550, 47.299128, 127.000000, 127.000000, 127.000000
32.964368, 21.341743, 314.250505, 67.035632, 78.658257, 45.749495, 127.000000, 127.000000, 127.000000
33.107865, 21.485113, 315.798548, 66.892135, 78.514887, 44.201452, 127.000000, 127.000000, 127.000000
32.872502, 20.573856, 317.335749, 67.127498, 79.426144, 42.664251, 127.000000, 127.000000, 127.000000
33.022282, 20.708225, 318.852529, 66.977718, 79.291775, 41.147471, 127.000000, 127.000000, 127.000000
33.173507, 20.836878, 320.365280, 66.826493, 79.163122, 39.634720, 127.000000, 127.000000, 127.000000
33.327661, 20.961168, 321.882061, 66.672339, 79.038832, 38.117939, 127.000000, 127.000000, 127.000000
33.788881, 20.684228, 323.380651, 66.211119, 79.315772, 36.619349, 127.000000, 127.000000, 127.000000
33.947843, 20.799170, 324.803813, 66.052157, 79.200830, 35.196187, 127.000000, 127.000000, 127.000000
34.101399, 20.904646, 326.133580, 65.898601, 79.095354, 33.866420, 127.000000, 127.000000, 127.000000
34.247049, 20.999962, 327.372348, 65.752951, 79.000038, 32.627652, 127.000000, 127.000000, 127.000000
34.384551, 21.085910, 328.567220, 65.615449, 78.914090, 31.432780, 127.000000, 127.000000, 127.000000
34.775137, 20.736759, 329.727704, 65.224863, 79.263241, 30.272296, 127.000000, 127.000000, 127.000000
35.775799, 21.307342, 330.856065, 64.224201, 78.692658, 29.143935, 127.000000, 127.000000, 127.000000
35.905503, 21.378000, 331.923314, 64.094497, 78.622000, 28.076686, 127.000000, 127.000000, 127.000000
35.798165, 21.885933, 332.937397, 64.201835, 78.114067, 27.062603, 127.000000, 127.000000, 127.000000
35.916904, 21.945278, 333.949710, 64.083096, 78.054722, 26.050290, 127.000000, 127.000000, 127.000000
36.036463, 22.002417, 334.985923, 63.963537, 77.997583, 25.014077, 127.000000, 127.000000, 127.000000
36.159894, 22.058658, 336.043062, 63.840106, 77.941342, 23.956938, 127.000000, 127.000000, 127.000000
36.485666, 21.654899, 337.138840, 63.514334, 78.345101, 22.861160, 127.000000, 127.000000, 127.000000
36.618363, 21.709358, 338.274001, 63.381637, 78.290642, 21.725999, 127.000000, 127.000000, 127.000000
WARNING - pros.serial.terminal.terminal:stop - Stopping terminal
