x, y, angle, reqX, reqY, reqAng, xPow, yPow, angPow
6.088923, 5.460435, 0.419856, 18.911077, 30.539565, 0.419856, 127.000000, 127.000000, 127.000000
6.090430, 5.460423, 0.414075, 18.909570, 30.539577, 0.414075, 127.000000, 127.000000, 127.000000
6.096850, 6.460403, 0.406689, 18.903150, 29.539597, 0.406689, 127.000000, 127.000000, 127.000000
7.095858, 6.453376, 0.411330, 17.904142, 29.546624, 0.411330, 127.000000, 127.000000, 127.000000
7.096466, 6.453372, 0.402160, 17.903534, 29.546628, 0.402160, 127.000000, 127.000000, 127.000000
7.095265, 6.453380, 0.390829, 17.904735, 29.546620, 0.390829, 127.000000, 127.000000, 127.000000
7.097143, 6.953379, 0.382180, 17.902857, 29.046621, 0.382180, 127.000000, 127.000000, 127.000000
8.099287, 7.446781, 0.403530, 16.900713, 28.553219, 0.403530, 127.000000, 127.000000, 127.000000
8.102082, 7.446761, 0.420636, 16.897918, 28.553239, 0.420636, 127.000000, 127.000000, 127.000000
8.104321, 7.446744, 0.419742, 16.895679, 28.553256, 0.419742, 127.000000, 127.000000, 127.000000
8.107863, 7.946731, 0.388610, 16.892137, 28.053269, 0.388610, 127.000000, 127.000000, 127.000000
8.103788, 7.946758, 0.361902, 16.896212, 28.053242, 0.361902, 127.000000, 127.000000, 127.000000
9.100273, 7.940696, 0.350466, 15.899727, 28.059304, 0.350466, 127.000000, 127.000000, 127.000000
9.098776, 7.940705, 0.339394, 15.901224, 28.059295, 0.339394, 127.000000, 127.000000, 127.000000
9.097327, 7.940713, 0.316218, 15.902673, 28.059287, 0.316218, 127.000000, 127.000000, 127.000000
9.096952, 8.440722, 0.304681, 15.903048, 27.559278, 0.304681, 127.000000, 127.000000, 127.000000
10.095428, 8.435513, 0.279178, 14.904572, 27.564487, 0.279178, 127.000000, 127.000000, 127.000000
10.094414, 8.935523, 0.251764, 14.905586, 27.064477, 0.251764, 127.000000, 127.000000, 127.000000
10.090826, 8.935538, 0.240053, 14.909174, 27.064462, 0.240053, 127.000000, 127.000000, 127.000000
11.091328, 9.431453, 0.223286, 13.908672, 26.568547, 0.223286, 127.000000, 127.000000, 127.000000
11.089134, 9.431461, 0.223441, 13.910866, 26.568539, 0.223441, 127.000000, 127.000000, 127.000000
11.089154, 9.431461, 0.212148, 13.910846, 26.568539, 0.212148, 127.000000, 127.000000, 127.000000
11.089478, 9.931463, 0.212726, 13.910522, 26.068537, 0.212726, 127.000000, 127.000000, 127.000000
11.091412, 10.431459, 0.205044, 13.908588, 25.568541, 0.205044, 127.000000, 127.000000, 127.000000
12.090401, 10.427951, 0.197276, 12.909599, 25.572049, 0.197276, 127.000000, 127.000000, 127.000000
12.089384, 10.427955, 0.210136, 12.910616, 25.572045, 0.210136, 127.000000, 127.000000, 127.000000
12.094847, 11.427941, 0.222890, 12.905153, 24.572059, 0.222890, 127.000000, 127.000000, 127.000000
13.096508, 11.423933, 0.244258, 11.903492, 24.576067, 0.244258, 127.000000, 127.000000, 127.000000
13.099306, 11.423921, 0.271944, 11.900694, 24.576079, 0.271944, 127.000000, 127.000000, 127.000000
13.102929, 11.423903, 0.297470, 11.897071, 24.576097, 0.297470, 127.000000, 127.000000, 127.000000
13.111685, 12.423870, 0.323061, 11.888315, 23.576130, 0.323061, 127.000000, 127.000000, 127.000000
14.115018, 12.417988, 0.332053, 10.884982, 23.582012, 0.332053, 127.000000, 127.000000, 127.000000
14.116195, 12.417981, 0.322858, 10.883805, 23.582019, 0.322858, 127.000000, 127.000000, 127.000000
14.114991, 12.417988, 0.318187, 10.885009, 23.582012, 0.318187, 127.000000, 127.000000, 127.000000
14.119893, 13.417976, 0.332492, 10.880107, 22.582024, 0.332492, 127.000000, 127.000000, 127.000000
15.121748, 13.412037, 0.344304, 9.878252, 22.587963, 0.344304, 127.000000, 127.000000, 127.000000
15.123294, 13.412028, 0.346699, 9.876706, 22.587972, 0.346699, 127.000000, 127.000000, 127.000000
15.123607, 13.412026, 0.359312, 9.876393, 22.587974, 0.359312, 127.000000, 127.000000, 127.000000
15.131639, 14.411995, 0.365232, 9.868361, 21.588005, 0.365232, 127.000000, 127.000000, 127.000000
16.132394, 14.405564, 0.354155, 8.867606, 21.594436, 0.354155, 127.000000, 127.000000, 127.000000
16.130944, 14.405573, 0.334660, 8.869056, 21.594427, 0.334660, 127.000000, 127.000000, 127.000000
16.128392, 14.405587, 0.328526, 8.871608, 21.594413, 0.328526, 127.000000, 127.000000, 127.000000
16.133269, 15.405576, 0.325645, 8.866731, 20.594424, 0.325645, 127.000000, 127.000000, 127.000000
17.132876, 15.399919, 0.331775, 7.867124, 20.600081, 0.331775, 127.000000, 127.000000, 127.000000
17.133679, 15.399915, 0.328117, 7.866321, 20.600085, 0.328117, 127.000000, 127.000000, 127.000000
17.133200, 15.399917, 0.305744, 7.866800, 20.600083, 0.305744, 127.000000, 127.000000, 127.000000
